21:14:26 INFO  application.AppManager - Start in browser FIREFOX
21:18:55 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:18:55 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:18:55 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:18:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:18:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:18:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:18:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:18:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:18:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:18:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:18:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:18:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:18:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:18:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:18:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:18:57 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:18:57 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:18:57 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:18:57 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:18:57 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:18:57 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:18:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:18:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:18:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:18:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:18:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:18:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:18:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:18:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:18:59 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:18:59 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:18:59 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:18:59 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:18:59 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:18:59 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:18:59 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:19:00 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:19:00 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:00 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:00 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:00 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:00 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:00 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:00 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:00 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:00 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:19:00 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:19:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:02 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:19:02 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:19:05 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:15 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:15 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:25 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:25 INFO  tests.TestBase - End of method --> addContactTestBase
21:19:25 INFO  tests.TestBase - Start method  --> addContactTestBase
21:19:25 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:19:25 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:19:25 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:19:25 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:19:25 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:19:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:19:25 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:19:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:19:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:19:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:19:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:19:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:19:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:19:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:19:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:19:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:19:27 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:19:27 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:19:27 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:19:27 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:19:27 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:19:27 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:19:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:19:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:19:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:19:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:19:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:19:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:19:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:19:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:19:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:19:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:19:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:19:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:19:29 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:19:29 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:19:29 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:19:30 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:19:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:30 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:19:30 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:19:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:32 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:19:32 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:19:35 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:45 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:45 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:19:55 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:19:55 INFO  tests.TestBase - End of method --> addContactTestBase
21:19:55 INFO  tests.TestBase - Start method  --> addContactTestCSV
21:19:55 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:19:55 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:19:55 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:19:55 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:19:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:19:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:19:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:19:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:19:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:19:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:19:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:19:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:19:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:19:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:19:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:19:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:19:57 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:19:57 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:19:57 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:19:57 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:19:57 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:19:57 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:19:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:19:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:19:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:19:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:19:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:19:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:19:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:19:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:19:59 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:19:59 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:19:59 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:19:59 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:19:59 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:19:59 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:20:00 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:20:00 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:20:00 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:00 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:00 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:00 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:00 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:00 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:00 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:00 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:00 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:20:00 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:20:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:03 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:20:03 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:20:05 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:15 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:15 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:25 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:25 INFO  tests.TestBase - End of method --> addContactTestCSV
21:20:25 INFO  tests.TestBase - Start method  --> addContactTestCSV
21:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:20:25 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:20:25 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:20:25 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:20:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:20:25 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:20:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:20:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:20:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:20:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:20:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:20:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:20:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:20:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:20:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:20:27 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:20:27 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:20:27 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:20:27 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:20:27 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:20:27 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:20:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:20:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:20:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:20:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:20:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:20:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:20:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:20:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:20:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:20:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:20:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:20:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:20:29 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:20:29 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:20:30 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:20:30 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:20:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:30 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:20:30 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:20:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:33 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:20:33 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:20:35 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:45 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:45 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:20:55 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:20:55 INFO  tests.TestBase - End of method --> addContactTestCSV
21:20:55 INFO  tests.TestBase - Start method  --> addContactTestDataProvider
21:20:55 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:20:55 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:20:55 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:20:55 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:20:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:20:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:20:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:20:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:20:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:20:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:20:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:20:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:20:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:20:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:20:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:20:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:20:57 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:20:57 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:20:57 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:20:58 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:20:58 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:20:58 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:20:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:20:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:20:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:20:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:20:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:20:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:20:59 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:20:59 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:20:59 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:20:59 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:20:59 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:20:59 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:21:00 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:21:00 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:21:00 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:21:01 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:21:01 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:01 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:01 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:01 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:01 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:01 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:01 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:01 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:01 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:21:01 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:21:03 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:03 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:03 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:03 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:03 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:03 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:03 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:03 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:04 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:21:04 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:21:06 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:16 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:16 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:21:26 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:21:26 INFO  tests.TestBase - End of method --> addContactTestDataProvider
21:21:26 INFO  tests.TestBase - Start method  --> addContactTestDataProvider
21:21:26 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:21:26 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:21:26 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:21:26 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:21:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:21:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:21:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:21:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:21:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:21:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:21:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:21:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:21:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:21:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:21:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
